AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Philippe_Goloub; PI Email=philippe.goloub@univ-lille.fr
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
Marseille_ATMO,15:08:2022,10:44:01,227,227.447234,0.050056,0.084101,0.103746,-999.000000,-999.000000,0.132630,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.199171,-999.000000,-999.000000,0.243989,-999.000000,-999.000000,0.316417,0.347256,2.893783,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000869,0.001333,0.003147,-999.000000,-999.000000,0.003060,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000923,-999.000000,-999.000000,0.001429,-999.000000,-999.000000,0.001893,0.003418,0.029595,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.255165,1.688418,1.400396,1.180798,1.381501,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,31.926882,1.177465,37.000000,311.857097,0.235058,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,10:59:00,227,227.457639,0.052106,0.085033,0.104185,-999.000000,-999.000000,0.132360,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.198817,-999.000000,-999.000000,0.242791,-999.000000,-999.000000,0.314535,0.345381,2.876263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002643,0.001424,0.001863,-999.000000,-999.000000,0.001221,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000816,-999.000000,-999.000000,0.002600,-999.000000,-999.000000,0.005954,0.001297,0.004376,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.243935,1.673401,1.395087,1.170395,1.379337,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,30.800099,1.163465,37.300000,311.853498,0.235059,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,11:14:00,227,227.468056,0.051111,0.083373,0.102966,-999.000000,-999.000000,0.130225,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.194582,-999.000000,-999.000000,0.237149,-999.000000,-999.000000,0.310226,0.339051,2.786253,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001485,0.002150,0.000866,-999.000000,-999.000000,0.000638,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002676,-999.000000,-999.000000,0.000989,-999.000000,-999.000000,0.004121,0.001685,0.011647,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.226651,1.702573,1.378153,1.152815,1.401077,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,29.975368,1.153706,37.700000,311.849894,0.235060,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,11:29:00,227,227.478472,0.049584,0.082790,0.102641,-999.000000,-999.000000,0.133122,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.207581,-999.000000,-999.000000,0.258160,-999.000000,-999.000000,0.336771,0.368732,2.960871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000104,0.000869,0.000986,-999.000000,-999.000000,0.003035,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005695,-999.000000,-999.000000,0.004361,-999.000000,-999.000000,0.005900,0.004386,0.012055,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.356387,1.763908,1.523072,1.275667,1.396547,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,29.480533,1.148042,38.100000,311.846291,0.235062,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,11:44:02,227,227.488912,0.052550,0.085061,0.105537,-999.000000,-999.000000,0.133697,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.201069,-999.000000,-999.000000,0.245164,-999.000000,-999.000000,0.319531,0.350756,2.944933,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001562,0.000484,0.001560,-999.000000,-999.000000,0.001918,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004369,-999.000000,-999.000000,0.004670,-999.000000,-999.000000,0.004422,0.003655,0.030198,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.240618,1.690425,1.395203,1.167690,1.402339,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,29.332931,1.146380,38.300000,311.842680,0.235063,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,12:14:00,227,227.509722,0.057577,0.092884,0.114177,-999.000000,-999.000000,0.145191,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.217701,-999.000000,-999.000000,0.262949,-999.000000,-999.000000,0.337313,0.369015,2.959628,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002552,0.002215,0.002137,-999.000000,-999.000000,0.000737,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004250,-999.000000,-999.000000,0.003314,-999.000000,-999.000000,0.005711,0.006799,0.025617,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.230010,1.597780,1.369805,1.168715,1.326273,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,30.087829,1.155013,37.600000,311.835481,0.235066,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,12:29:00,227,227.520139,0.054104,0.088543,0.109346,-999.000000,-999.000000,0.138448,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.207791,-999.000000,-999.000000,0.252426,-999.000000,-999.000000,0.324833,0.356884,2.889628,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000700,0.001834,0.000849,-999.000000,-999.000000,0.000409,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001498,-999.000000,-999.000000,0.001918,-999.000000,-999.000000,0.003436,0.001683,0.013648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.232311,1.629872,1.383114,1.162989,1.354483,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,30.964136,1.165454,37.100000,311.831877,0.235067,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,12:44:01,227,227.530567,0.057168,0.093121,0.114780,-999.000000,-999.000000,0.146668,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.218280,-999.000000,-999.000000,0.262960,-999.000000,-999.000000,0.335936,0.367426,2.878123,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000584,0.002180,0.002246,-999.000000,-999.000000,0.002621,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001510,-999.000000,-999.000000,0.003142,-999.000000,-999.000000,0.003066,0.001768,0.007486,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.220519,1.573097,1.346206,1.163335,1.308896,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,32.140588,1.180210,37.500000,311.828270,0.235068,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,12:59:01,227,227.540984,0.051098,0.083320,0.102417,-999.000000,-999.000000,0.129386,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.192055,-999.000000,-999.000000,0.232994,-999.000000,-999.000000,0.299718,0.328291,2.831542,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000144,0.002083,0.001336,-999.000000,-999.000000,0.001402,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004164,-999.000000,-999.000000,0.001794,-999.000000,-999.000000,0.003390,0.003651,0.030412,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.208599,1.623710,1.352918,1.138617,1.341914,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,33.582016,1.199504,37.600000,311.824667,0.235070,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,13:14:00,227,227.551389,0.054556,0.086541,0.106602,-999.000000,-999.000000,0.134074,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.202516,-999.000000,-999.000000,0.245429,-999.000000,-999.000000,0.314078,0.345814,2.881880,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002035,0.001282,0.002741,-999.000000,-999.000000,0.002920,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000553,-999.000000,-999.000000,0.002215,-999.000000,-999.000000,0.001675,0.003362,0.032670,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.232029,1.600648,1.394521,1.163209,1.340126,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,35.253494,1.223667,37.400000,311.821067,0.235071,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,13:28:59,227,227.561794,0.052065,0.083555,0.103568,-999.000000,-999.000000,0.130636,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.196342,-999.000000,-999.000000,0.237257,-999.000000,-999.000000,0.303415,0.334075,2.806369,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002003,0.001028,0.001462,-999.000000,-999.000000,0.001557,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002723,-999.000000,-999.000000,0.001958,-999.000000,-999.000000,0.002700,0.003768,0.010374,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.223961,1.587829,1.376580,1.159005,1.337418,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,37.123498,1.253168,37.100000,311.817468,0.235072,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,13:44:01,227,227.572234,0.050348,0.081954,0.100606,-999.000000,-999.000000,0.127346,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.191494,-999.000000,-999.000000,0.232343,-999.000000,-999.000000,0.296163,0.326289,2.755565,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001556,0.000875,0.002203,-999.000000,-999.000000,0.000800,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002389,-999.000000,-999.000000,0.003459,-999.000000,-999.000000,0.002814,0.001426,0.032810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.233922,1.590138,1.385557,1.166034,1.326588,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,39.168683,1.288711,36.700000,311.813857,0.235074,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,13:58:59,227,227.582627,0.050274,0.081490,0.099085,-999.000000,-999.000000,0.126388,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.189937,-999.000000,-999.000000,0.231012,-999.000000,-999.000000,0.292686,0.321201,2.769788,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001856,0.000598,0.002495,-999.000000,-999.000000,0.002319,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001344,-999.000000,-999.000000,0.002518,-999.000000,-999.000000,0.002907,0.001221,0.027828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.245628,1.576116,1.388610,1.178270,1.287997,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,41.345825,1.330742,36.300000,311.810261,0.235075,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,14:14:00,227,227.593056,0.049536,0.079417,0.096724,-999.000000,-999.000000,0.122855,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.185029,-999.000000,-999.000000,0.224977,-999.000000,-999.000000,0.285859,0.316177,2.752994,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001531,0.002207,0.001515,-999.000000,-999.000000,0.001335,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002895,-999.000000,-999.000000,0.003626,-999.000000,-999.000000,0.003653,0.003922,0.034828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.243527,1.585762,1.393489,1.174941,1.328161,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,43.648025,1.380509,36.500000,311.806654,0.235077,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,14:28:59,227,227.603461,0.047613,0.078374,0.096073,-999.000000,-999.000000,0.122348,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.185532,-999.000000,-999.000000,0.224859,-999.000000,-999.000000,0.285631,0.315137,2.757760,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001023,0.001051,0.000856,-999.000000,-999.000000,0.002459,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001911,-999.000000,-999.000000,0.003842,-999.000000,-999.000000,0.002039,0.002845,0.007009,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.255355,1.573267,1.404451,1.192170,1.317931,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,46.042466,1.438924,36.400000,311.803054,0.235078,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,14:44:01,227,227.613900,0.046407,0.075260,0.092621,-999.000000,-999.000000,0.119388,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.181089,-999.000000,-999.000000,0.219091,-999.000000,-999.000000,0.277995,0.307361,2.734871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000799,0.001029,0.000456,-999.000000,-999.000000,0.001024,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002578,-999.000000,-999.000000,0.001784,-999.000000,-999.000000,0.003831,0.003265,0.028909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.269821,1.562920,1.401766,1.213701,1.321190,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,48.525278,1.507838,36.200000,311.799443,0.235079,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,14:52:10,227,227.619560,0.045097,0.072417,0.088733,-999.000000,-999.000000,0.113785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.172626,-999.000000,-999.000000,0.208817,-999.000000,-999.000000,0.263316,0.290999,2.685723,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001801,0.003534,0.002204,-999.000000,-999.000000,0.001907,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001655,-999.000000,-999.000000,0.003550,-999.000000,-999.000000,0.002107,0.001943,0.020585,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.263167,1.539140,1.401956,1.205067,1.294626,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,49.899599,1.550182,36.000000,311.797485,0.235080,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,14:58:59,227,227.624294,0.041778,0.069587,0.085110,-999.000000,-999.000000,0.109141,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.165856,-999.000000,-999.000000,0.200923,-999.000000,-999.000000,0.254150,0.281365,2.599605,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000932,0.000793,0.001381,-999.000000,-999.000000,0.000804,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002138,-999.000000,-999.000000,0.002399,-999.000000,-999.000000,0.004643,0.005019,0.054658,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.267702,1.555936,1.408909,1.208176,1.313522,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,51.062364,1.588635,35.400000,311.795848,0.235081,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,15:14:00,227,227.634722,0.041213,0.067750,0.083152,-999.000000,-999.000000,0.107611,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.165931,-999.000000,-999.000000,0.200896,-999.000000,-999.000000,0.252253,0.280932,2.650744,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001003,0.000717,0.000475,-999.000000,-999.000000,0.000281,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000658,-999.000000,-999.000000,0.001342,-999.000000,-999.000000,0.003349,0.001026,0.014371,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.304529,1.526441,1.444183,1.251109,1.305809,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,53.660790,1.684455,35.000000,311.792240,0.235082,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,15:18:25,227,227.637789,0.041152,0.068231,0.083688,-999.000000,-999.000000,0.109121,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.170694,-999.000000,-999.000000,0.207385,-999.000000,-999.000000,0.262111,0.291298,2.708076,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000561,0.000683,0.000792,-999.000000,-999.000000,0.001016,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001511,-999.000000,-999.000000,0.002334,-999.000000,-999.000000,0.003607,0.002146,0.020470,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.343300,1.563223,1.486671,1.290797,1.324352,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,54.433492,1.715913,35.000000,311.791179,0.235082,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
